run_id,timestamp,agent_id,agent_name,business_domain,model_used,input_tokens,output_tokens,estimated_cost_aud,latency_ms,status,risk_level,groundedness_score,user_feedback,policy_breach_type,tool_calls_count,data_source_used,environment
run_001266_ccdc1268,2026-04-02T20:42:05.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,2071,1375,0.0019,1220,success,low,0.905,neutral,,6,synthetic customer account notes,dev
run_001267_48bc9525,2026-04-02T23:28:39.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2326,1638,0.0022,1465,success,low,0.867,negative,,0,HR policy knowledge base,prod
run_001268_312ca51b,2026-04-02T23:48:57.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,3774,303,0.015,2266,success,low,0.637,positive,,0,vendor contract summary,prod
run_001269_7662fa27,2026-04-03T01:27:56.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,2089,665,0.0142,2482,failed,medium,0.99,not_provided,Run Failure,0,DAX performance logs,test
run_001270_77db0645,2026-04-03T02:40:04.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,736,602,0.0008,833,success,low,0.821,not_provided,,0,capacity utilisation extract,prod
run_001271_54def507,2026-04-03T02:41:19.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2070,506,0.001,756,success,high,0.896,positive,Data Risk,1,synthetic employee case notes,prod
run_001272_c826dd9c,2026-04-03T03:38:24.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1385,811,0.0012,970,success,high,0.919,neutral,Data Risk,0,synthetic employee case notes,prod
run_001273_1f97e741,2026-04-03T04:39:22.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,3529,830,0.0017,1058,success,low,0.873,positive,,3,leave policy index,prod
run_001274_15338625,2026-04-03T04:52:24.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2532,69,0.0007,669,success,low,0.856,positive,,1,DAX performance logs,prod
run_001275_b3dbb0fc,2026-04-03T05:12:42.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,3118,280,0.0127,1795,success,low,0.771,neutral,,0,synthetic employee case notes,test
run_001276_4ad872c2,2026-04-03T05:16:38.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,1404,559,0.0109,739,success,low,0.758,positive,,1,synthetic employee case notes,test
run_001277_2c8bf0b1,2026-04-03T05:52:09.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1698,752,0.0012,1022,success,high,0.916,neutral,Data Risk,0,invoice ledger extract,prod
run_001278_2ccef68e,2026-04-03T06:14:50.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,7243,1202,0.0596,1133,success,low,0.96,positive,,0,DAX performance logs,prod
run_001279_c56ad582,2026-04-03T06:45:31.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,1067,482,0.0156,2179,success,low,0.643,positive,,0,leave policy index,prod
run_001280_6dd1c37a,2026-04-03T07:35:11.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,924,1368,0.0016,200,success,high,0.788,positive,Data Risk,0,employee handbook,prod
run_001281_c4569e79,2026-04-03T08:09:34.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2108,539,0.0011,1063,success,low,0.982,positive,,1,capacity utilisation extract,prod
run_001282_d94f7e49,2026-04-03T09:39:43.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,3030,888,0.0336,1049,success,low,0.867,positive,,0,synthetic employee case notes,dev
run_001283_8742d840,2026-04-03T11:46:39.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1615,776,0.0012,1448,success,low,0.862,neutral,,0,invoice ledger extract,dev
run_001284_27dcf9bf,2026-04-03T12:47:11.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2503,334,0.001,719,success,high,0.99,positive,Data Risk,0,synthetic employee case notes,prod
run_001285_fbd8cd81,2026-04-03T15:11:45.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,3014,1550,0.0023,233,success,low,0.85,positive,,1,HR policy knowledge base,prod
run_001286_e9277b94,2026-04-03T18:56:27.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1967,1050,0.0015,805,success,high,0.603,neutral,Low Groundedness,0,synthetic employee case notes,prod
run_001287_dd8983ac,2026-04-03T21:48:57.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,673,1415,0.0016,1170,success,low,0.927,positive,,1,capacity utilisation extract,prod
run_001288_2336b275,2026-04-03T22:53:25.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,836,317,0.0063,1862,success,high,0.579,negative,Low Groundedness,0,DAX performance logs,test
run_001289_dd192648,2026-04-03T22:55:09.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,1074,771,0.0222,1985,success,high,0.776,not_provided,Data Risk,0,synthetic employee case notes,prod
run_001290_83646c78,2026-04-04T01:29:28.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2528,415,0.001,741,success,low,0.767,not_provided,,0,capacity utilisation extract,prod
run_001291_52352782,2026-04-04T02:52:56.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1145,1688,0.002,1183,success,low,0.709,neutral,,0,semantic model metadata,prod
run_001292_ffc64a89,2026-04-04T03:58:04.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,2520,909,0.0318,3226,success,low,0.99,neutral,,0,payment dispute queue,prod
run_001293_007994fc,2026-04-04T04:42:16.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1771,359,0.0008,793,success,low,0.851,neutral,,3,semantic model metadata,prod
run_001294_16a2b40c,2026-04-04T04:57:29.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,890,424,0.0001,305,success,low,0.809,positive,,1,payment dispute queue,dev
run_001295_2e8965e2,2026-04-04T05:09:54.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1504,352,0.0087,5277,failed,medium,0.99,negative,Run Failure,0,DAX performance logs,prod
run_001296_85f9cd44,2026-04-04T05:36:06.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,811,769,0.0117,609,success,low,0.855,positive,,2,invoice ledger extract,test
run_001297_38b0973e,2026-04-04T05:45:34.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,434,945,0.0011,531,success,high,0.774,positive,Data Risk,0,synthetic customer account notes,prod
run_001298_ade14682,2026-04-04T06:41:58.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,2048,890,0.0168,2586,success,low,0.856,positive,,0,semantic model metadata,dev
run_001299_e0af6d2d,2026-04-04T07:07:29.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,3748,1432,0.0284,2414,success,low,0.784,negative,,0,leave policy index,prod
run_001300_2b38e957,2026-04-04T09:34:16.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,2013,249,0.0147,1941,success,low,0.936,positive,,0,employee handbook,dev
run_001301_b2088cb8,2026-04-04T10:54:33.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2628,1974,0.0026,1492,success,low,0.684,neutral,,1,DAX performance logs,prod
run_001302_6f8b4e27,2026-04-04T11:08:20.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1098,582,0.0009,1404,success,low,0.8,positive,,0,semantic model metadata,prod
run_001303_60206285,2026-04-04T11:30:49.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,2033,392,0.018,1121,success,high,0.972,positive,Data Risk,4,synthetic customer account notes,prod
run_001304_84b306cc,2026-04-04T12:21:15.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,local-gemma,1427,368,0.0001,974,success,low,0.99,neutral,,0,employee handbook,dev
run_001305_d6867965,2026-04-04T12:40:42.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1473,471,0.0101,6138,timeout,medium,0.735,neutral,Run Failure,2,DAX performance logs,dev
run_001306_819d66ef,2026-04-04T13:43:48.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,4712,2054,0.0032,505,success,low,0.89,positive,,0,leave policy index,dev
run_001307_c27a927e,2026-04-04T14:18:41.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,3789,812,0.0018,809,success,low,0.818,not_provided,,1,semantic model metadata,prod
run_001308_d967b0a6,2026-04-04T16:30:25.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,3054,648,0.0014,483,success,low,0.99,positive,,0,Power BI usage metrics,prod
run_001309_9a2cb3b8,2026-04-04T17:26:52.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,3578,527,0.028,1007,success,low,0.92,neutral,,1,capacity utilisation extract,test
run_001310_553fb8f4,2026-04-04T19:43:08.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1371,725,0.0011,1104,success,low,0.844,positive,,6,vendor contract summary,prod
run_001311_b376af45,2026-04-05T01:26:18.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,local-gemma,1767,744,0.0001,568,success,low,0.836,positive,,0,HR policy knowledge base,prod
run_001312_b378bf7f,2026-04-05T02:23:21.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,975,470,0.0007,887,success,low,0.956,not_provided,,0,synthetic employee case notes,dev
run_001313_9e46b010,2026-04-05T02:42:33.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,4836,1461,0.032,1542,success,high,0.539,positive,Low Groundedness,0,leave policy index,dev
run_001314_2359114d,2026-04-05T03:18:55.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,867,320,0.0005,1015,success,low,0.972,positive,,1,employee handbook,test
run_001315_ebb22686,2026-04-05T06:55:13.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,1140,1171,0.0175,2068,success,high,0.895,positive,Data Risk,2,employee handbook,prod
run_001316_0ffaff24,2026-04-05T09:09:17.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1278,1000,0.0013,736,success,low,0.934,neutral,,2,semantic model metadata,prod
run_001317_8b73d317,2026-04-05T09:23:27.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,6080,953,0.0488,585,success,low,0.724,not_provided,,1,capacity utilisation extract,prod
run_001318_a3c8fe1a,2026-04-05T11:07:04.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,1168,643,0.0197,11216,timeout,medium,0.776,negative,Run Failure,0,payment dispute queue,test
run_001319_9f688325,2026-04-05T11:23:56.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,4734,594,0.0018,736,success,low,0.89,positive,,0,HR policy knowledge base,test
run_001320_e73a8d11,2026-04-05T11:47:03.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,2573,477,0.0002,452,success,low,0.99,neutral,,0,synthetic customer account notes,dev
run_001321_ecd267aa,2026-04-05T12:09:55.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,2566,550,0.0002,250,success,high,0.661,not_provided,Data Risk,1,invoice ledger extract,prod
run_001322_7c1bdb59,2026-04-05T14:22:54.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,597,554,0.0007,1219,success,low,0.799,positive,,5,capacity utilisation extract,prod
run_001323_3f4f07dd,2026-04-05T14:55:00.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,2116,648,0.0141,2009,success,high,0.856,positive,Data Risk,9,invoice ledger extract,prod
run_001324_e1915712,2026-04-05T15:14:02.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,1490,506,0.0001,716,success,high,0.68,positive,Data Risk,1,invoice ledger extract,prod
run_001325_03fff122,2026-04-05T15:32:29.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2415,740,0.0013,984,success,high,0.919,positive,Data Risk,0,synthetic employee case notes,prod
run_001326_b2906164,2026-04-05T15:57:09.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,3050,527,0.0013,643,success,low,0.983,not_provided,,2,synthetic employee case notes,test
run_001327_d161543a,2026-04-05T18:05:57.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1933,646,0.0011,5102,timeout,high,0.99,not_provided,Data Risk,7,synthetic customer account notes,prod
run_001328_4a42a1b6,2026-04-05T18:58:39.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,3876,1303,0.0273,672,success,low,0.99,positive,,1,HR policy knowledge base,prod
run_001329_37a9e291,2026-04-05T20:11:34.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,2444,3189,0.0038,771,success,low,0.902,positive,,0,capacity utilisation extract,dev
run_001330_1c42fcae,2026-04-05T20:26:06.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,748,547,0.0007,1287,success,low,0.92,not_provided,,0,payment dispute queue,prod
run_001331_d12c6580,2026-04-05T22:54:02.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,claude-sonnet,1787,1310,0.0375,3139,success,high,0.564,positive,Low Groundedness,1,synthetic employee case notes,prod
run_001332_0b68abaa,2026-04-06T00:37:34.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1608,813,0.0012,632,success,low,0.808,not_provided,,1,synthetic customer account notes,dev
run_001333_352636d7,2026-04-06T01:11:26.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,local-gemma,1204,580,0.0001,664,success,low,0.761,positive,,2,leave policy index,dev
run_001334_24a6952d,2026-04-06T01:26:36.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,claude-sonnet,1358,620,0.0201,1590,success,high,0.509,positive,Low Groundedness,2,vendor contract summary,dev
run_001335_88d87b0a,2026-04-06T01:41:28.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1461,463,0.0099,2617,success,low,0.899,positive,,0,DAX performance logs,dev
run_001336_ab51466b,2026-04-06T04:33:54.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,864,823,0.0224,3276,success,low,0.641,not_provided,,3,capacity utilisation extract,dev
run_001337_898b04aa,2026-04-06T04:41:00.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,4789,505,0.0204,2109,timeout,high,0.535,negative,Low Groundedness,1,HR policy knowledge base,test
run_001338_ee6ceb79,2026-04-06T05:42:58.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4.1,2009,978,0.0178,1400,success,low,0.94,positive,,1,payment dispute queue,prod
run_001339_cad40a9f,2026-04-06T06:11:26.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1030,430,0.0007,1378,success,low,0.724,neutral,,1,payment dispute queue,dev
run_001340_9b81f14a,2026-04-06T06:13:08.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,local-gemma,1347,292,0.0001,582,success,high,0.863,positive,Data Risk,6,synthetic employee case notes,prod
run_001341_59536d84,2026-04-06T08:03:35.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,1038,1166,0.0014,1274,success,high,0.68,not_provided,Data Risk,2,employee handbook,prod
run_001342_359b035a,2026-04-06T08:58:20.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4.1,1416,649,0.012,1937,success,low,0.955,not_provided,,0,DAX performance logs,prod
run_001343_9e7632a1,2026-04-06T10:51:01.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,821,669,0.0009,785,success,low,0.736,positive,,3,synthetic employee case notes,dev
run_001344_274a7cd5,2026-04-06T11:35:42.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,923,663,0.0009,1192,success,low,0.924,neutral,,0,Power BI usage metrics,test
run_001345_5041db85,2026-04-06T12:11:37.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4.1,4940,2576,0.0457,2081,success,high,0.955,neutral,Data Risk,3,synthetic employee case notes,prod
run_001346_4468d2ed,2026-04-06T14:42:43.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1389,773,0.0011,864,success,low,0.918,positive,,5,vendor contract summary,test
run_001347_2f3a7360,2026-04-06T14:50:50.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,738,668,0.0009,930,success,low,0.791,positive,,3,synthetic employee case notes,dev
run_001348_b71f720f,2026-04-06T18:59:40.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,3261,799,0.0016,1381,success,high,0.942,positive,Data Risk,0,employee handbook,prod
run_001349_de8bbfdd,2026-04-06T19:18:40.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1444,476,0.0008,934,success,low,0.877,neutral,,9,capacity utilisation extract,prod
run_001350_7e39c849,2026-04-06T20:52:30.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,gpt-4o-mini,1285,452,0.0008,756,success,low,0.867,neutral,,1,payment dispute queue,dev
run_001351_bed6edba,2026-04-06T22:01:01.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2868,1004,0.0017,4212,timeout,medium,0.74,not_provided,Run Failure,0,employee handbook,test
run_001352_8d70d8e7,2026-04-06T22:07:31.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,539,500,0.0001,575,success,high,0.956,negative,Data Risk,3,invoice ledger extract,prod
run_001353_47f3a6d4,2026-04-06T23:17:28.771687+00:00,agent_hr_policy,HR Policy Agent,Human Resources,gpt-4o-mini,2625,1167,0.0018,696,success,low,0.946,not_provided,,4,HR policy knowledge base,test
run_001354_2c99e484,2026-04-06T23:44:31.771687+00:00,agent_invoice_dispute,Invoice Dispute Agent,Finance Operations,local-gemma,590,730,0.0001,993,success,low,0.846,positive,,0,invoice ledger extract,dev
run_001355_24fdcce1,2026-04-07T00:44:02.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1386,391,0.0007,1185,success,low,0.712,neutral,,1,semantic model metadata,prod
run_001356_a0c9bbca,2026-04-07T01:09:22.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,claude-sonnet,1511,650,0.0214,929,success,low,0.825,neutral,,1,capacity utilisation extract,test
run_001357_32a03cdf,2026-04-07T01:23:15.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,3808,819,0.0018,677,success,low,0.842,neutral,,3,DAX performance logs,prod
run_001358_f6b8794a,2026-04-07T03:33:45.771687+00:00,agent_powerbi_optimiser,Power BI Optimiser Agent,Analytics,gpt-4o-mini,1396,2120,0.0025,5081,timeout,medium,0.958,not_provided,Run Failure,2,DAX performance logs,dev
